,Suhu3pm,Suhu9am,SuhuMax,Tekanan3pm
87899,27.7,26.0,29.1,1015.0
87900,25.5,19.4,27.1,1018.4
87901,13.8,11.0,14.2,1019.6
87902,27.3,26.8,29.3,1004.8
87903,19.7,13.4,20.4,1023.8
87904,34.6,23.6,36.5,1009.8
87905,17.0,15.8,17.6,1010.3
87906,23.1,14.7,24.1,
87907,25.7,19.9,27.5,1006.8
87908,30.0,28.0,31.1,1001.5
87909,22.9,11.7,23.7,1025.7
87910,26.2,17.9,27.6,1018.9
87911,20.2,16.8,22.6,1015.6
87912,15.2,20.2,20.8,1018.7
87913,18.9,15.4,20.0,1010.8
87914,17.5,16.8,20.5,1009.2
87915,20.8,19.9,23.9,1020.0
87916,13.2,3.1,13.7,1028.3
87917,15.4,10.0,16.2,1013.2
87918,29.3,18.9,29.6,1019.6
87919,26.2,17.3,27.0,1013.8
87920,15.1,9.1,16.1,1024.2
87921,39.7,30.4,41.9,1009.7
87922,32.1,22.4,33.4,1012.2
87923,21.8,22.4,26.1,1014.0
87924,12.6,6.4,13.3,1025.8
87925,35.3,27.7,36.8,1012.7
87926,19.8,19.2,20.6,1018.7
87927,34.7,29.0,35.5,1013.2
87928,24.1,18.7,24.6,1017.2
87929,28.6,23.9,30.7,1007.0
87930,16.1,15.5,20.1,1010.3
87931,20.3,19.7,21.2,1013.9
87932,12.9,10.8,15.1,1023.0
87933,28.7,20.3,30.7,1018.4
87934,16.1,14.2,16.4,1015.4
87935,25.3,22.2,30.4,1014.1
87936,16.3,16.6,19.3,1004.4
87937,22.8,22.2,23.6,1007.1
87938,12.2,8.6,14.1,1026.4
87939,22.5,14.9,23.3,1021.7
87940,24.0,18.8,24.4,1017.1
87941,17.9,12.3,18.1,1016.9
87942,20.6,13.7,21.2,1020.7
87943,29.3,24.6,29.9,1005.1
87944,16.7,12.8,16.7,1015.2
87945,19.4,12.7,19.5,1021.6
87946,22.2,20.7,26.9,
87947,30.3,17.3,31.9,1015.2
87948,13.5,6.7,15.1,1013.4
87949,23.7,23.9,27.2,1006.9
87950,14.1,12.8,14.1,1021.8
87951,22.9,16.2,24.2,1018.9
87952,21.7,19.1,22.6,1018.0
87953,34.4,24.7,36.5,1014.9
87954,20.7,13.6,21.9,
87955,29.6,22.6,31.0,1007.4
87956,,,,
87957,18.4,7.1,18.5,1025.1
87958,25.3,20.6,27.2,1011.5
87959,,,,
87960,21.4,18.4,24.0,1017.2
87961,23.5,16.3,24.0,
87962,13.1,7.8,15.5,
87963,10.6,8.4,11.5,1023.6
87964,23.1,16.8,23.8,1012.5
87965,15.6,11.5,17.0,1026.0
87966,24.4,19.6,25.3,1011.5
87967,14.6,9.5,16.7,1015.9
87968,16.8,12.4,19.0,1015.3
87969,24.7,17.3,25.1,1022.2
87970,16.5,16.7,18.8,1002.8
87971,15.9,6.9,17.8,1012.4
87972,13.5,10.0,15.6,1023.3
87973,27.9,18.6,28.4,1011.3
87974,23.5,18.7,25.5,1011.2
87975,27.7,18.9,28.9,1019.1
87976,18.4,13.5,18.9,1018.7
87977,22.8,19.2,23.1,1033.2
87978,17.3,13.6,18.6,1028.6
87979,21.6,17.0,24.6,1015.5
87980,28.5,25.9,29.8,1013.0
87981,24.9,19.8,27.7,1015.6
87982,32.2,18.5,34.4,1012.5
87983,19.7,17.2,20.7,1030.2
87984,20.9,12.0,21.3,1030.3
87985,13.5,7.6,14.2,1022.6
87986,15.7,8.4,16.1,998.1
87987,20.1,12.2,20.9,1020.6
87988,31.9,28.8,33.6,1009.1
87989,9.7,7.7,11.8,1005.6
87990,26.8,15.2,29.4,1010.7
87991,18.5,15.1,19.7,999.0
87992,17.2,9.7,18.6,1018.7
87993,17.0,10.6,17.7,
87994,22.4,20.5,26.4,1010.1
87995,25.2,20.8,26.7,1012.9
87996,23.4,16.5,24.0,
87997,,17.8,20.3,1019.1
87998,22.5,15.1,23.6,1012.3
87999,13.3,11.5,15.1,1025.7
88000,30.0,22.5,31.3,1008.2
88001,19.0,17.7,19.6,1013.2
88002,22.1,14.9,23.3,1020.2
88003,23.4,15.7,24.1,1009.9
88004,25.0,19.7,26.3,1020.6
88005,14.0,11.2,15.4,1017.0
88006,11.9,9.5,13.7,1011.3
88007,31.3,29.9,32.9,1006.3
88008,12.7,13.4,17.6,1003.2
88009,25.3,15.3,26.0,
88010,14.0,15.0,17.6,1017.4
88011,24.8,17.5,25.8,
88012,19.5,,19.9,
88013,22.2,19.8,23.9,1021.3
88014,15.0,11.2,15.6,1004.4
88015,26.2,20.8,26.4,1005.2
88016,17.8,10.5,18.7,1018.8
88017,37.2,26.0,39.0,1016.8
88018,25.3,20.5,26.8,1021.4
88019,16.7,10.4,18.0,1032.4
88020,34.2,19.3,35.5,
88021,25.5,18.6,26.7,
88022,24.5,16.0,24.9,1016.7
88023,26.4,19.0,27.8,1019.8
88024,23.0,22.3,25.5,1020.1
88025,25.1,22.7,28.1,1015.8
88026,29.0,28.3,30.0,1004.6
88027,25.4,16.1,27.1,1012.5
88028,14.6,12.6,15.8,1030.1
88029,21.6,18.9,23.3,1017.6
88030,24.5,17.9,25.2,1011.4
88031,11.1,14.2,14.2,1017.6
88032,27.8,19.1,28.2,1021.1
88033,26.4,22.7,26.9,1012.7
88034,36.0,25.7,38.1,1017.0
88035,17.3,17.5,19.9,1004.6
88036,34.1,26.0,37.5,1005.8
88037,11.8,1.9,12.6,1021.5
88038,33.3,18.5,34.2,
88039,17.1,8.8,17.1,
88040,39.0,31.9,39.4,1006.5
88041,5.8,4.8,7.1,1004.9
88042,38.8,25.8,40.1,1012.5
88043,16.2,6.2,16.6,1028.9
88044,19.7,16.1,20.9,1009.9
88045,16.6,6.8,17.0,1018.4
88046,17.8,12.1,18.3,1017.7
88047,26.1,22.0,26.5,1019.1
88048,14.6,10.0,14.9,1027.0
88049,31.4,21.6,33.0,1013.9
88050,31.0,17.3,32.9,1015.2
88051,25.0,24.7,27.8,1016.5
88052,34.7,25.3,35.6,1007.8
88053,15.7,15.1,19.6,1011.7
88054,9.8,6.8,10.6,1020.2
88055,21.1,13.8,,1016.8
88056,23.1,15.4,23.5,1006.2
88057,38.1,26.9,39.5,1012.1
88058,18.4,16.7,19.8,1021.9
88059,30.2,23.7,31.3,1016.2
88060,26.9,21.5,28.6,1013.6
88061,24.4,24.6,29.0,1010.1
88062,2.4,1.7,2.6,
88063,23.9,15.3,25.0,
88064,,27.5,34.3,1007.1
88065,19.3,14.3,19.4,1017.0
88066,14.4,6.1,15.7,1025.9
88067,14.1,11.1,15.1,
88068,19.8,14.4,23.1,1006.1
88069,36.3,20.7,37.7,1011.9
88070,19.7,11.2,20.6,1019.5
88071,18.8,9.2,19.1,1016.6
88072,26.6,24.1,27.9,1015.0
88073,23.2,18.4,28.3,1010.1
88074,23.9,23.5,26.5,1018.1
88075,14.5,10.3,15.9,1013.9
88076,14.9,11.1,17.0,
88077,20.8,20.9,22.9,1015.5
88078,15.0,11.8,18.3,1018.6
88079,22.3,17.4,25.2,1018.8
88080,24.0,17.4,25.5,1016.8
88081,15.9,14.1,17.8,1013.8
88082,31.4,25.1,33.0,998.6
88083,22.8,20.4,23.8,1007.7
88084,32.2,28.6,32.4,1005.3
88085,20.1,15.9,22.0,1016.1
88086,29.6,20.0,32.7,1010.4
88087,18.0,17.9,20.3,1026.2
88088,15.4,14.8,17.7,1015.0
88089,22.8,18.1,24.4,1018.7
88090,12.1,7.8,12.8,1006.9
88091,36.5,28.7,38.3,1002.2
88092,32.5,22.7,34.1,1009.5
88093,28.2,26.2,29.1,1007.9
88094,32.9,28.6,34.6,1007.0
88095,21.9,17.2,22.2,1011.9
88096,17.0,10.9,17.4,992.4
88097,22.0,21.6,23.2,1008.6
88098,21.6,17.2,23.9,1019.1
88099,12.5,11.4,15.2,1014.4
88100,19.0,14.7,20.6,1014.8
88101,13.4,10.8,15.5,1029.4
88102,22.7,21.1,24.8,1021.7
88103,13.8,3.0,16.6,1015.1
88104,24.8,10.8,26.0,1021.4
88105,20.6,12.3,22.5,1019.1
88106,25.6,21.5,27.9,1015.9
88107,20.2,12.6,20.6,1032.9
88108,27.8,20.0,28.1,1021.7
88109,32.0,24.8,32.6,1011.2
88110,17.0,14.2,17.3,1002.0
88111,19.4,17.6,20.4,1016.8
88112,7.3,2.3,7.9,
88113,29.6,28.4,30.0,1009.5
88114,13.8,11.3,14.4,1028.3
88115,19.0,12.3,19.1,1016.7
88116,31.1,18.2,34.3,1013.4
88117,11.8,11.1,13.2,1027.6
88118,12.2,12.5,14.6,1019.7
88119,14.1,8.8,14.4,1020.3
88120,21.6,19.0,30.2,1017.2
88121,24.3,20.0,25.4,1020.1
88122,16.9,14.5,19.3,1020.2
88123,32.7,28.2,34.0,1009.1
88124,19.4,12.5,20.2,1022.6
88125,15.1,10.7,16.5,1023.2
88126,28.2,23.7,29.3,1017.5
88127,22.1,16.0,22.5,
88128,21.8,12.3,22.1,1026.6
88129,25.3,12.8,27.9,1013.5
88130,20.4,20.9,22.4,1012.2
88131,,30.0,38.5,1007.0
88132,24.5,17.1,24.7,1015.7
88133,18.3,12.3,18.6,1009.8
88134,15.2,14.8,16.7,1014.4
88135,,24.0,25.0,
88136,14.6,12.5,16.3,1020.3
88137,27.6,23.6,28.0,
88138,11.9,5.6,12.4,1008.9
88139,14.8,12.1,16.4,1022.8
88140,19.1,22.5,25.2,1008.5
88141,27.8,19.7,29.2,
88142,28.7,21.8,30.3,1012.9
88143,21.7,12.3,22.8,1023.2
88144,20.6,19.4,21.5,1010.1
88145,34.4,25.1,36.6,1007.7
88146,18.8,14.1,22.1,1022.9
88147,13.7,13.5,14.9,1016.5
88148,20.7,17.1,21.8,1016.2
88149,22.3,15.2,24.8,1016.2
88150,32.3,24.4,33.0,1011.9
88151,,24.0,26.0,
88152,11.1,6.9,12.4,1005.7
88153,18.9,15.5,20.2,1014.1
88154,23.6,25.6,25.9,1014.6
88155,13.3,11.0,15.3,1015.8
88156,26.9,17.4,28.1,1028.0
88157,14.6,,15.6,
88158,36.5,21.3,37.3,
88159,34.5,23.2,36.2,1010.1
88160,27.3,22.7,28.6,1019.7
88161,12.9,10.7,13.0,
88162,15.4,9.6,16.2,1022.6
88163,18.2,14.1,19.9,1016.8
88164,18.0,12.0,19.5,1018.6
88165,18.9,13.4,20.5,1023.9
88166,25.1,22.0,27.6,1015.9
88167,18.6,16.9,19.4,1020.3
88168,19.3,19.8,21.0,1018.2
88169,15.5,14.5,17.0,
88170,21.1,11.6,21.2,
88171,33.1,25.6,34.1,1015.0
88172,7.6,5.9,8.3,1031.2
88173,26.2,24.2,27.6,1017.2
88174,21.9,16.1,23.9,1022.6
88175,12.3,9.4,12.7,1031.5
88176,22.7,15.2,23.6,
88177,26.1,18.2,26.6,1021.1
88178,38.7,34.0,41.6,1006.5
88179,23.5,23.2,24.8,1011.9
88180,26.6,12.3,27.3,1015.3
88181,28.1,26.7,29.7,1007.4
88182,17.6,16.4,21.4,1014.2
88183,24.0,15.4,25.5,995.1
88184,27.4,16.5,28.4,1017.6
88185,31.9,22.7,33.4,1006.5
88186,28.2,23.1,29.0,
88187,,29.8,37.6,1008.7
88188,16.4,11.8,19.5,1018.0
88189,8.6,4.8,10.7,
88190,26.9,23.8,27.6,1010.9
88191,30.7,23.5,33.7,993.3
88192,21.3,17.9,22.9,
88193,14.0,11.9,16.1,1008.8
88194,23.9,22.5,28.3,1019.5
88195,23.5,18.6,24.2,
88196,14.5,7.5,15.2,1029.4
88197,13.1,10.1,13.2,1013.6
88198,17.6,16.0,18.2,1018.7
88199,30.5,28.3,31.2,1012.6
88200,11.0,9.0,13.0,
88201,22.3,12.6,23.0,1015.4
88202,12.3,10.4,12.7,1012.0
88203,34.0,25.4,34.3,1012.9
88204,20.7,19.9,22.5,1014.4
88205,16.7,13.2,17.9,
88206,25.5,20.6,26.1,1007.5
88207,7.5,6.3,11.4,
88208,25.2,21.2,25.8,1015.8
88209,14.2,11.3,17.0,
88210,27.3,26.8,30.1,1011.9
88211,17.1,8.9,17.7,1020.8
88212,16.0,12.2,17.8,
88213,30.6,30.8,34.1,1010.3
88214,29.3,26.7,30.4,1010.6
88215,29.5,24.4,30.7,
88216,31.9,21.1,33.1,1014.4
88217,33.2,24.9,35.1,1005.8
88218,34.3,26.2,36.8,
88219,26.3,19.7,28.1,1021.1
88220,30.6,23.8,32.7,1008.8
88221,19.4,15.3,21.4,1024.4
88222,17.2,18.2,19.9,989.8
88223,24.0,21.3,24.9,1010.0
88224,22.8,15.4,25.2,1017.1
88225,14.9,6.6,16.8,1009.2
88226,31.8,22.5,33.7,1007.0
88227,30.8,27.2,31.4,1009.7
88228,20.2,19.4,22.4,1017.6
88229,21.8,16.7,23.7,1017.6
88230,10.7,10.5,13.8,1029.0
88231,15.2,11.4,15.8,1016.8
88232,19.3,14.1,19.9,
88233,23.6,14.1,25.0,1016.1
88234,18.6,16.5,19.7,1019.4
88235,21.2,16.8,22.0,1021.3
88236,26.6,23.0,27.2,1007.1
88237,19.0,16.6,19.2,1015.5
88238,28.3,17.1,29.6,1008.1
88239,29.0,22.2,29.8,1011.7
88240,15.6,6.6,16.0,1011.1
88241,23.1,17.1,23.8,
88242,29.2,20.1,29.7,1018.1
88243,31.8,21.0,33.2,1012.9
88244,31.4,27.8,32.3,1011.5
88245,23.9,18.0,24.5,1014.8
88246,16.2,11.8,17.4,1021.0
88247,20.2,14.7,20.7,1019.8
88248,13.3,4.9,14.2,1023.2
88249,13.5,10.5,15.6,1011.8
88250,15.6,7.4,16.9,
88251,19.0,18.0,19.9,1013.5
88252,24.0,22.3,24.9,1009.2
88253,27.7,25.3,28.7,1013.0
88254,29.2,27.7,30.3,1009.6
88255,28.3,19.4,30.5,1009.7
88256,20.6,12.9,21.3,1017.3
88257,20.4,15.1,20.8,1011.0
88258,21.6,22.9,25.1,1010.9
88259,22.5,16.2,23.5,1020.5
88260,13.9,7.5,14.7,1017.2
88261,16.0,5.7,17.1,1023.7
88262,25.2,16.1,25.5,
88263,11.5,,12.8,
88264,12.6,10.5,14.3,1017.7
88265,12.9,11.0,13.3,1026.3
88266,,21.5,25.0,
88267,31.0,27.4,32.1,1013.9
88268,25.9,22.6,26.8,1019.9
88269,18.7,14.5,21.2,1000.3
88270,25.1,18.0,25.3,1023.9
88271,33.6,29.5,33.9,1005.8
88272,25.3,19.6,26.2,
88273,23.9,24.4,26.4,1017.3
88274,13.6,8.6,14.3,1021.0
88275,,14.8,17.6,1006.1
88276,16.3,13.8,16.7,1022.4
88277,30.9,22.6,31.8,1021.7
88278,15.0,12.4,15.6,1009.9
88279,30.6,19.4,33.4,1005.8
88280,27.9,22.3,28.7,1014.8
88281,30.6,26.2,31.4,1010.0
88282,30.2,27.3,31.1,1003.3
88283,24.0,17.7,25.8,1017.9
88284,30.0,21.7,31.0,1013.8
88285,21.3,14.9,22.4,1025.8
88286,28.3,28.5,30.0,1008.5
88287,13.4,13.5,17.9,1017.5
88288,15.0,8.5,15.7,1030.4
88289,20.4,21.5,23.6,1016.7
88290,23.6,13.6,24.7,1013.1
88291,13.7,7.8,15.4,1016.4
88292,15.8,17.0,18.5,1000.2
88293,32.6,19.5,33.9,1006.1
88294,32.0,29.6,34.7,1007.5
88295,14.4,6.2,14.9,1027.1
88296,21.1,17.1,22.6,1004.4
88297,18.5,9.2,19.8,1035.6
88298,30.4,30.1,31.7,1007.5
88299,27.7,20.9,28.4,1017.8
88300,25.5,23.5,27.0,1013.9
88301,11.5,4.0,11.9,1032.8
88302,21.2,22.5,26.7,1007.4
88303,13.7,6.5,14.1,1022.5
88304,21.2,16.9,22.2,1013.5
88305,9.6,5.6,10.4,1029.3
88306,22.1,15.4,22.5,
88307,15.8,13.6,18.0,1027.6
88308,14.5,8.1,15.4,1026.1
88309,24.4,19.1,25.9,1015.2
88310,29.2,22.5,30.9,1010.6
88311,19.6,18.7,20.6,1019.8
88312,10.3,0.9,12.0,1011.3
88313,14.9,9.8,15.1,1020.9
88314,25.0,20.6,25.9,1015.1
88315,27.1,16.9,28.7,1019.8
88316,23.3,26.6,28.8,1015.0
88317,14.1,5.4,15.1,
88318,12.0,9.4,13.1,1015.7
88319,20.6,14.4,21.2,1015.9
88320,21.3,14.9,22.3,1013.7
88321,18.8,10.9,19.8,1020.4
88322,19.4,19.5,20.6,1013.5
88323,42.2,29.3,43.0,1006.3
88324,,22.0,32.2,
88325,26.4,23.3,27.2,1009.5
88326,18.1,15.2,20.2,1016.3
88327,28.9,16.9,29.5,1013.1
88328,34.5,25.4,34.5,1013.0
88329,31.6,30.0,33.5,1007.8
88330,21.1,17.3,22.2,1019.5
88331,17.8,15.8,18.9,1019.2
88332,20.3,16.1,21.7,1015.8
88333,31.4,22.4,33.2,1010.4
88334,22.7,22.1,25.8,
88335,30.2,19.2,31.0,1019.9
88336,26.2,15.9,26.8,1021.9
88337,-0.6,0.6,1.4,
88338,26.3,19.3,27.0,1017.5
88339,19.3,14.3,21.2,1011.5
88340,26.8,12.9,27.8,1016.0
88341,20.0,13.8,20.2,1033.7
88342,17.8,17.5,19.4,1016.4
88343,20.8,15.0,21.3,1009.3
88344,12.4,10.3,13.9,1018.5
88345,13.2,10.9,13.5,999.7
88346,24.4,20.6,24.5,
88347,12.7,10.9,14.5,1017.1
88348,27.9,25.8,29.4,1008.4
88349,17.7,15.5,18.7,1020.0
88350,35.7,23.7,36.8,1006.8
88351,19.8,18.4,21.3,1016.8
88352,23.8,14.8,25.9,1020.4
88353,14.0,13.2,15.5,1011.4
88354,,,,
88355,14.4,11.1,15.1,1022.6
88356,20.3,14.3,21.5,1006.6
88357,31.2,28.2,33.1,1010.4
88358,19.9,14.8,20.2,1015.2
88359,20.7,12.6,21.7,
88360,17.8,8.9,18.8,1022.2
88361,19.7,19.2,21.1,1010.4
88362,30.5,30.8,35.0,1008.9
88363,16.1,10.6,16.3,1022.3
88364,11.7,7.7,12.3,1009.9
88365,11.8,6.8,12.8,1025.5
88366,36.4,27.7,38.1,1009.2
88367,15.3,12.0,16.0,1019.1
88368,17.8,11.0,19.2,1019.5
88369,15.3,10.3,16.2,1013.6
88370,,,4.5,
88371,25.1,20.4,25.9,1016.0
88372,34.8,30.1,35.5,1004.0
88373,14.5,11.2,15.0,1017.3
88374,15.5,12.2,15.9,1022.3
88375,14.6,8.9,15.4,1013.4
88376,19.3,12.4,19.6,1015.2
88377,22.3,19.7,24.7,1020.6
88378,,17.5,26.7,1015.9
88379,18.0,,20.0,
88380,23.7,20.2,25.1,1014.5
88381,19.5,16.0,20.8,1020.5
88382,19.6,18.5,20.1,1008.7
88383,13.3,12.9,15.9,1002.9
88384,19.5,14.7,20.0,1002.7
88385,29.6,27.5,30.6,1007.5
88386,21.3,28.6,30.0,1011.0
88387,28.8,23.0,29.1,1015.8
88388,17.8,14.5,18.7,1007.7
88389,25.3,20.9,26.9,1015.2
88390,28.1,17.4,29.0,
88391,14.9,16.4,17.2,1021.4
88392,34.6,26.4,35.4,1008.2
88393,29.7,23.2,30.3,1003.6
88394,30.2,30.4,42.1,1003.1
88395,24.2,17.0,24.4,
88396,19.6,15.9,20.9,1014.5
88397,39.9,31.5,41.4,1008.6
88398,,,,
88399,22.8,18.8,25.0,1011.5
88400,19.4,22.6,22.8,1001.2
88401,25.6,13.8,26.4,
88402,20.4,14.2,20.8,1017.9
88403,22.5,14.8,22.9,1019.5
88404,20.8,11.7,21.4,1030.5
88405,17.8,15.1,18.6,1014.0
88406,24.4,23.3,25.8,1011.3
88407,23.0,17.7,24.9,1022.6
88408,19.3,14.3,20.8,1018.6
88409,27.2,26.8,29.8,1016.5
88410,12.9,9.9,14.2,1016.7
88411,13.4,10.5,13.7,1030.4
88412,23.8,13.1,25.2,1015.6
88413,30.1,27.0,32.6,1011.4
88414,21.1,15.4,21.7,
88415,14.0,5.8,14.7,1020.4
88416,16.7,12.0,17.1,1025.9
88417,15.0,10.9,16.6,1020.2
88418,14.7,13.3,16.3,1014.9
88419,26.4,22.2,27.7,1015.5
88420,22.4,19.9,23.3,1015.9
88421,17.1,12.1,18.1,1021.4
88422,23.8,15.3,23.9,1016.8
88423,22.0,11.7,23.0,1018.0
88424,23.6,21.3,25.9,1017.3
88425,23.5,19.5,25.8,
88426,23.5,14.2,24.7,
88427,19.7,15.6,20.4,1015.5
88428,21.4,14.3,23.0,1015.5
88429,26.0,18.7,26.5,1012.9
88430,28.7,22.3,33.8,1008.6
88431,24.2,20.1,26.1,1013.4
88432,23.5,18.6,25.0,1016.8
88433,13.3,9.1,13.7,1009.6
88434,14.6,10.5,15.7,1012.7
88435,15.2,4.9,16.6,1024.9
88436,13.8,8.5,15.5,1001.8
88437,17.8,8.8,18.8,1021.4
88438,20.6,18.9,22.7,1020.0
88439,16.1,13.0,16.8,1022.9
88440,32.3,29.3,33.9,1006.0
88441,13.9,6.6,15.5,
88442,25.8,22.9,27.0,1019.7
88443,,13.2,19.3,1017.8
88444,29.8,21.6,31.5,
88445,14.0,7.5,14.2,1023.0
88446,23.3,10.4,23.9,1021.3
88447,24.6,23.7,26.7,1015.2
88448,36.4,26.2,37.4,1012.6
88449,21.6,18.0,22.5,1012.6
88450,26.7,19.2,27.4,
88451,15.8,11.6,17.3,1015.6
88452,23.1,14.0,25.4,1018.8
88453,16.4,16.1,18.2,1013.7
88454,32.7,30.0,33.6,1007.9
88455,,21.6,22.9,1012.5
88456,18.3,14.6,21.5,1024.6
88457,24.6,15.2,27.1,1015.2
88458,26.1,24.4,28.4,1014.8
88459,32.4,28.5,34.5,1010.4
88460,12.1,11.0,13.2,
88461,15.7,13.1,16.5,1022.0
88462,18.5,16.4,19.9,1022.9
88463,18.9,14.1,20.6,
88464,20.5,11.3,22.0,1018.1
88465,12.4,9.2,13.5,1012.7
88466,25.3,16.6,25.6,1016.2
88467,11.5,10.9,12.4,1027.3
88468,24.5,20.6,26.0,1017.5
88469,20.8,17.8,21.6,1019.4
88470,15.8,15.2,18.0,1020.9
88471,13.8,12.2,15.2,1025.9
88472,25.2,23.6,26.4,1010.3
88473,24.2,14.8,24.8,1015.5
88474,17.4,12.9,18.2,1012.5
88475,21.4,14.1,23.7,1004.3
88476,31.0,22.8,32.3,
88477,35.5,25.3,36.4,1011.6
88478,15.0,12.3,16.1,1021.1
88479,24.4,20.7,24.8,1017.1
88480,12.1,6.2,12.7,1019.0
88481,26.3,21.4,27.4,1017.6
88482,27.0,24.8,33.1,1007.2
88483,16.1,9.9,16.5,1030.3
88484,16.8,14.8,18.2,1022.4
88485,34.4,21.9,35.4,
88486,16.3,8.2,17.5,1018.9
88487,45.8,34.9,46.8,1003.0
88488,32.3,29.4,33.3,1008.1
88489,11.6,10.6,12.2,1023.4
88490,26.1,25.8,26.7,1010.8
88491,17.6,12.5,18.6,1023.0
88492,11.8,10.0,14.3,1012.9
88493,21.3,18.6,22.7,1007.6
88494,30.8,21.2,31.9,
88495,18.6,14.3,20.1,1025.1
88496,12.6,8.7,13.6,1005.4
88497,29.4,28.4,36.9,1003.0
88498,30.6,29.6,34.7,1007.8
88499,27.4,19.4,28.1,1009.0
88500,29.9,24.3,32.2,1017.1
88501,22.1,12.3,23.3,1018.0
88502,14.0,11.1,14.9,1029.3
88503,16.4,14.5,16.8,
88504,33.4,26.6,33.9,1012.3
88505,20.8,18.5,22.2,1016.6
88506,14.8,9.2,15.6,1022.5
88507,25.3,19.1,26.3,1019.6
88508,14.4,7.8,15.0,1026.1
88509,27.4,26.0,28.5,1012.1
88510,21.1,14.7,22.0,1015.1
88511,32.9,25.1,33.6,1012.9
88512,19.8,17.5,26.1,1009.6
88513,18.3,11.4,19.1,1024.7
88514,25.1,23.0,26.0,1017.4
88515,22.4,16.0,25.1,1007.5
88516,26.1,21.3,26.1,1013.6
88517,14.9,12.1,15.5,1027.5
88518,26.3,17.7,28.1,1017.8
88519,11.2,8.6,12.3,1024.8
88520,16.0,17.3,18.4,1015.4
88521,15.3,14.6,15.4,1011.5
88522,19.4,9.7,19.7,1020.4
88523,28.0,27.8,30.4,1006.1
88524,13.6,11.9,14.9,1005.8
88525,34.9,23.4,37.1,1012.7
88526,12.0,9.5,14.4,1014.0
88527,12.6,13.7,15.2,1013.9
88528,17.2,14.0,19.8,1012.9
88529,18.2,16.3,20.1,1015.4
88530,23.6,16.5,24.2,1019.8
88531,14.6,15.6,17.2,1016.8
88532,,33.1,39.5,1006.8
88533,33.8,27.5,36.3,1007.5
88534,17.2,13.6,18.2,1016.8
88535,28.4,26.5,29.1,1002.9
88536,31.2,22.9,33.5,1006.9
88537,31.6,25.7,33.9,1009.4
88538,19.2,8.6,19.5,1023.7
88539,19.0,19.2,21.0,1015.6
88540,27.8,21.0,28.7,1018.9
88541,13.2,7.8,14.3,1020.8
88542,26.1,24.1,28.3,1016.7
88543,24.0,20.0,24.9,1021.0
88544,26.4,26.0,28.5,1017.4
88545,19.8,15.2,21.2,1015.6
88546,11.4,1.3,12.1,1028.2
88547,31.8,30.0,32.4,1004.1
88548,20.7,13.4,22.1,1012.3
88549,27.7,19.3,29.6,1009.1
88550,27.8,20.5,29.5,1007.9
88551,21.5,19.1,22.8,1015.5
88552,31.6,22.3,31.7,1011.7
88553,17.0,13.4,17.9,1023.2
88554,14.1,10.0,16.0,
88555,15.1,12.0,16.8,1009.0
88556,10.4,5.6,11.2,1021.1
88557,26.2,15.5,28.3,1016.8
88558,20.0,13.1,20.6,1018.4
88559,12.8,9.8,13.0,1023.1
88560,20.5,16.3,22.4,1012.1
88561,10.9,6.8,11.5,1008.7
88562,15.8,14.2,16.3,1019.5
88563,22.5,17.6,24.2,1021.5
88564,30.7,21.7,33.4,1007.3
88565,15.1,10.7,16.7,1016.1
88566,36.3,19.6,38.7,
88567,23.4,19.5,24.5,
88568,-2.3,-5.2,-1.5,
88569,26.3,19.1,26.8,1019.5
88570,18.3,13.5,19.2,1026.0
88571,27.3,21.8,28.7,1018.8
88572,23.6,26.6,34.4,1010.8
88573,25.9,17.0,26.6,
88574,17.9,8.6,18.5,1020.5
88575,13.6,10.4,14.1,1007.1
88576,29.0,19.7,29.4,1005.4
88577,19.7,18.3,20.5,1008.2
88578,31.6,24.7,33.5,1007.9
88579,20.7,12.1,21.4,1023.5
88580,23.7,18.0,24.5,1012.4
88581,28.5,18.4,29.7,1010.1
88582,20.7,16.9,22.5,1015.3
88583,23.4,19.4,24.7,1014.7
88584,12.5,12.5,16.1,
88585,27.9,27.6,34.9,1008.1
88586,31.0,22.6,31.3,1017.1
88587,30.8,22.6,31.6,1012.5
88588,27.1,28.7,28.7,1006.8
88589,29.6,27.6,30.8,1010.9
88590,31.8,29.8,32.5,1008.0
88591,17.6,13.4,18.8,1020.7
88592,13.5,7.4,14.2,1021.2
88593,27.4,24.3,28.5,1012.5
88594,27.7,28.7,32.8,1011.3
88595,12.5,14.8,18.7,1000.6
88596,19.3,14.6,20.2,1016.8
88597,14.4,9.6,14.9,1029.4
88598,17.3,11.7,18.2,1024.2
88599,25.5,17.7,28.6,1015.2
88600,16.7,14.1,17.5,1015.4
88601,30.4,29.9,32.0,1007.5
88602,12.7,9.7,13.5,1029.0
88603,22.5,17.7,23.7,1020.1
88604,15.9,12.9,16.1,1022.3
88605,22.6,25.9,26.0,1012.5
88606,32.1,18.9,32.3,1011.8
88607,32.3,22.7,35.5,1010.7
88608,36.3,25.8,38.3,1011.0
88609,21.8,19.6,23.2,1013.9
88610,14.2,12.9,16.2,1008.5
88611,15.4,9.0,16.5,
88612,17.6,14.1,21.0,
88613,23.3,13.9,25.9,1019.4
88614,30.5,22.7,31.2,
88615,23.1,19.7,29.4,1017.6
88616,21.8,25.0,26.9,1017.3
88617,2.6,2.6,7.1,
88618,16.7,16.4,17.8,1027.6
